REVIEW_TOTALS,REVIEW_SENTIMENT,REVIEW_DATE,DATE_SENTIMENT_ID
4,neutral,2020-04-14,569eb0a5611e65945308aa15f5331f89
8,positive,2020-04-14,39a118b4004037f097c8a72b8bc2f99b
3,negative,2020-04-13,d08ef18d60b9eda9064262d876f0e0fd
11,neutral,2020-04-13,913fac91c40ef9c14d872e582ad26203
6,positive,2020-04-13,287b8a6ac01743cb3fe8825af9d321ac
3,negative,2020-04-12,00cc3ee844d0244c84f36523efef94f4
7,neutral,2020-04-12,3155bcfc1a1876447950fc9eab8946ed
13,positive,2020-04-12,385fcd6bcd772c74140941ef8c295df1
2,neutral,2020-04-11,8096ba33825a04ac77408f742983fe2d
3,positive,2020-04-11,315c531afae1d525d4941fc0186f9d8e
3,negative,2020-04-10,3752900c0b5655b116a50c77d1f24fa4
4,neutral,2020-04-10,408be775ef47ec0297bf7298e42a574a
6,positive,2020-04-10,6255c7cb27d44bc931724ca67db3a856
5,negative,2020-04-09,b9d108d427f966cb147e09c0dcb1dfec
5,neutral,2020-04-09,ec37a3c27e9240661e883d581a9c8381
14,positive,2020-04-09,e8f51cd256c1ac5b56b2037cba661f8f
1,negative,2020-04-08,7d7c12828bb1a8771da124cc576cd292
6,neutral,2020-04-08,be3e1552d75da6db5d3d779b97901e1f
4,positive,2020-04-08,2f29444dc3ded4df0914006a10b80ec5
2,negative,2020-04-07,652984ba242cfe4a6f63454f34461d13
3,neutral,2020-04-07,28844d4a3afcfc544103e40e8f5bbee3
4,positive,2020-04-07,7401532d6adf2056fa2099e4f5e71ce9
2,negative,2020-04-06,2d0e535669a654655c16f399d9e54736
6,neutral,2020-04-06,e61be5e38503979d5ca76d75a76596f4
3,positive,2020-04-06,fde7a7ac65ea2cc513727689c78c8343
3,negative,2020-04-05,6d52bf3f3cb1ee866ffccfd9bb3e2337
11,neutral,2020-04-05,582613d1871ee9b0260108af60dae024
16,positive,2020-04-05,81102e8cab5533ca323af87ecd2911bf
2,negative,2020-04-04,d1028eee44cef5ba10661c1f5147310d
4,neutral,2020-04-04,2692551443a60e30a82a9825c17f845f
7,positive,2020-04-04,c37a79cb5aab8593a41e64cc5ffaab42
3,negative,2020-04-03,b449445206a02c11945b12e4f2a40af4
5,neutral,2020-04-03,262d426cdbe26aaf3376fd111a1c4f94
7,positive,2020-04-03,16878e54cda292ecbdb135f2b4c85154
6,neutral,2020-04-02,2d7e2f5255c603e5f05fe46295c342ae
8,positive,2020-04-02,9f57a6efd5076dfffcb6aa5dba2dcf98
2,negative,2020-04-01,3f476e364c4735bd6dbae6aff3c2b510
14,neutral,2020-04-01,ecbc21b90c23773d9ccf8ee36a330dff
25,positive,2020-04-01,ed563b294f5c75cbdaf38dca5e7cb6ce
4,negative,2020-03-31,9b8010d0b837d1268b2e689255d75d69
26,neutral,2020-03-31,15d1b635153afb04d4f7652473c71e4f
46,positive,2020-03-31,5669801227f2aa50308237f6c69f9bf9
2,negative,2020-03-30,19964791385265c2f9b6dcafcb7a323c
5,neutral,2020-03-30,9d2e48cdfcf0eb022632ff72059dc3a4
11,positive,2020-03-30,977e816f5ccbfcecf4c8c1cb93ab9434
3,negative,2020-03-29,d0227028c69cff8c1d29b4218db89381
18,neutral,2020-03-29,9a27fa9cd2bb1f76328c3821a437e7d2
10,positive,2020-03-29,69488a8575fafa2bd970d2b1a2d7e080
2,negative,2020-03-28,e3c25e1f12b8bd6f61c5d3837c8bd6e8
9,neutral,2020-03-28,0c2932e8eedbe11c45dfea44956eeb58
4,positive,2020-03-28,15767a3e376bb56de2b8bed3464b157a
2,negative,2020-03-27,6d3cb867f3c1a8833dcfcf3a630a4ed7
5,neutral,2020-03-27,da23cdbcff0eb622a78db9e93741eb44
16,positive,2020-03-27,3e8569ecac06e6a2e42594f576fd3852
1,negative,2020-03-26,e4201e2f04eaa08273b844375e03d7b0
8,neutral,2020-03-26,384baeee975dbc899449fe296d26d5dc
6,positive,2020-03-26,e4a9846be0e2ea46a73a50201318c7b7
2,negative,2020-03-25,f886ad968de4275edd511d35bcaa7ab4
8,neutral,2020-03-25,9d6cc8fd3bded9662c360c8dc067db64
4,positive,2020-03-25,4ef142205f5b9850e6b59e88000998ed
2,negative,2020-03-24,43fbf7436b2fb41fec9c1f84f991ea3e
5,neutral,2020-03-24,84eaae0a63e5acdc2d95e92cec75f2b1
13,positive,2020-03-24,4d78b4b7413dd8733c730c6e25863f54
5,negative,2020-03-23,5c8e12474a17d24308755048c20054d8
6,neutral,2020-03-23,114fe17e6f03f5a75b1455b0b550a2a4
26,positive,2020-03-23,78c642385d25684aaf42eb0d33c3e12d
4,negative,2020-03-22,ab489c0a33e5858327003998b668a4d2
14,neutral,2020-03-22,592c20dad512e5a6933d004b270706b2
17,positive,2020-03-22,e58d8c84c1fe728d60ee1e7afa2d9192
2,negative,2020-03-21,73967ffd0ab3afdfa7fa184e334dd0e5
6,neutral,2020-03-21,2e82397e5af4d0c659f266e14078a023
23,positive,2020-03-21,b8ee9a696f0c4a7183f3f75cc75e49ce
2,negative,2020-03-20,74f93a5149b16706995bd3137158b247
17,neutral,2020-03-20,25e735e4d83bbfb9efdd4e4f9442038c
26,positive,2020-03-20,e350e620c5f49cf28cd8a025cbf6b1f5
1,negative,2020-03-19,20cef67746cc872c0460b847cc5ce26c
27,neutral,2020-03-19,1c1cdea2b18077cb6e4ab5b9d8979139
20,positive,2020-03-19,5d2e9730681b71b4278074c0a437b805
3,negative,2020-03-18,10236e0c45f7df4a4ef453228f987223
21,neutral,2020-03-18,7974b69f9268c5e6cf004babac765168
31,positive,2020-03-18,d61099c4e50372fd636440d8c5d9e095
7,negative,2020-03-17,9251ae74205df14c187bbbf8a7ea8f71
29,neutral,2020-03-17,7eff914b404d110bd5fb1cfc197a9ce5
57,positive,2020-03-17,b7585a7ca640f0b78df6f1a19e54c466
9,negative,2020-03-16,ac99678aba15025cc5b0c8ffa3483465
61,neutral,2020-03-16,b5e3615097a6f171d1c2e3aa6adf10e3
125,positive,2020-03-16,32345f5109d3bb8eddf932b37fd98caf
28,negative,2020-03-15,3a50e40ccd0dc00b9cc063c5f07df805
133,neutral,2020-03-15,531577f0133ce1abbaa84111556e5f5a
169,positive,2020-03-15,7e646ee53642006d60d16e339ebaca4d
16,negative,2020-03-14,5d850fad2ea74015d50cb6f5f5122c08
49,neutral,2020-03-14,9534bc4a349a47400d4fec0e3c7905b3
90,positive,2020-03-14,4ccbf1b6b6b99c87068f9a3071da096a
10,negative,2020-03-13,888a58ed074081725bb436206273d40b
71,neutral,2020-03-13,348d1a6ac5379386adabb862364de5ad
106,positive,2020-03-13,eeaf318955e5072030f8b0b219583b3e
18,negative,2020-03-12,3982aa68ff02c945c3dd25edfc976996
53,neutral,2020-03-12,b02f6f712e814816d25c297056f41c98
98,positive,2020-03-12,5551f4b20ad237a7d0eb7e7be5c2312a
15,negative,2020-03-11,06f65df71f9ad9760c6366ed42c08e4e
66,neutral,2020-03-11,882eeee6da53325f1339ca6cc0e9283a
88,positive,2020-03-11,25a36f0c9e037ae98ab3d5d3b060371a
15,negative,2020-03-10,7648405b812be71b45246c74fd5e774a
65,neutral,2020-03-10,3764542f0e8955d2b43e58f1b6761cb6
130,positive,2020-03-10,5d2a4af05662bac0c07fd02ac851fbd7
20,negative,2020-03-09,e925e7603f69e996b610d3c08b90e840
134,neutral,2020-03-09,cd362fe0dd2dc62a3764df6128bebda2
204,positive,2020-03-09,9fc481a147f8492afd4fdd24d4049b96
63,negative,2020-03-08,cde29d7c206e747031f4588bcd662759
208,neutral,2020-03-08,0fc2b36846be54531110f09762cc6702
308,positive,2020-03-08,a7cd9ddb074e6df1b3702895b5e00d20
32,negative,2020-03-07,7eecde531dcb78242041128bafba67eb
96,neutral,2020-03-07,1923c671683d01e21873cfff4a54675a
130,positive,2020-03-07,5368635fa4bc19435ef493cfb0388de2
17,negative,2020-03-06,0d8e63a3acd23ac50dab248101a0ede5
109,neutral,2020-03-06,23b9bb549cc7258a75764e67d987bca6
145,positive,2020-03-06,9d8fbb4563d47d262764ef41535ed782
15,negative,2020-03-05,6f14cabc1439084aeaa78c1c389595d8
90,neutral,2020-03-05,ad7219456bd86fde960a16e61d0d5bb6
128,positive,2020-03-05,c6bd9cbf045e1d754ba3e4872e9f6a0d
17,negative,2020-03-04,2939214b237ef25821dcda8d5a16f822
80,neutral,2020-03-04,8297c2b58539334b7af260d839d7db11
140,positive,2020-03-04,7ee50b59a9dc7ad02ca6a2b077e8fb26
13,negative,2020-03-03,03a77a03d6947661b251f4016319576e
70,neutral,2020-03-03,adfad03eaf5cf8474791a4a7852f4444
144,positive,2020-03-03,c59b9aae6a808c0314a9a66fef6aa058
17,negative,2020-03-02,20169c8b8aeb7a843363ab3f8b26bd08
117,neutral,2020-03-02,fc9c004a37dcf13edbf710b3c49363a0
194,positive,2020-03-02,c2663a0de04d37ee546965fc87bf1e2b
48,negative,2020-03-01,9e47a30021f8589aa831940bddca07c1
195,neutral,2020-03-01,fb45389d68800094fc801eaee7afb617
339,positive,2020-03-01,674ae945513b95d6a6213335a349b4f2
28,negative,2020-02-29,d9d347522f4c0d02086231cf0dd4a301
113,neutral,2020-02-29,f0ddadead4dcff999f6d5d1f1937c3fd
175,positive,2020-02-29,d7c92496183d64bf7693f8bce8aff71c
14,negative,2020-02-28,5c27093dbf65d295557af2c837d9fcb5
118,neutral,2020-02-28,cedfc419e767d4022c67273c2c55105c
161,positive,2020-02-28,fe8ce242a4b60e7750c6757aa07c102c
16,negative,2020-02-27,9ab7560b2ade51c43ce3db54ac6738f9
110,neutral,2020-02-27,be3de26a43c653d8b3463c838a3b8198
132,positive,2020-02-27,cd558d92b5b0662f01479ead9db6b76f
19,negative,2020-02-26,030b37026c40d76215188575b6d90020
97,neutral,2020-02-26,37dc9e0e69d2e4f7ae891b08712c676b
140,positive,2020-02-26,6c98f3513f28d08c48208b9916532e26
22,negative,2020-02-25,11e399e96ce5d3f8cc173d6c21d48c97
101,neutral,2020-02-25,43a42cf4832bc1e714d413b02eda6b36
157,positive,2020-02-25,df4f682a342bd52759767adf7ca596a2
30,negative,2020-02-24,604795d740b1b2cb1e9ff09034303f86
133,neutral,2020-02-24,a3727fb12edbc27a07203c7a81dd3f60
237,positive,2020-02-24,c096341b5f4b00e2fb1c5e326c2ce67c
40,negative,2020-02-23,65e4ae4c6b304b997e8b97e2cba4227e
164,neutral,2020-02-23,2c98839967fc72b2a9773d43cb36e2b4
291,positive,2020-02-23,3ce1d28f2701703981b160963597fd76
10,negative,2020-02-22,9c10630a78d70a4456680be104f9be04
99,neutral,2020-02-22,751abdd2a3e515d528dc89c6220c325f
137,positive,2020-02-22,f815ddef6e33b7e03b75e4e94d90aaf8
17,negative,2020-02-21,5e94e83634c2ee13d5be9d1dba01a21f
126,neutral,2020-02-21,ed57a16e2d8cec785fd27c2989903231
152,positive,2020-02-21,d52fa7f1a7a722295683d74a031c104c
12,negative,2020-02-20,7725bea6d602b0723b8ba5550704b60e
77,neutral,2020-02-20,11be087b74a38618bd4e0a0ce2953544
132,positive,2020-02-20,30a2683872e5abd911f7b291c3d80f9b
10,negative,2020-02-19,531cbb4706d0b228b3a66acf0e71c878
82,neutral,2020-02-19,4dc8bc9e19dc8ec73b37fdb07ac9d589
134,positive,2020-02-19,06d81724f769de899257c975279a0b60
16,negative,2020-02-18,cbe0991eb60f53209cf5b6d70799d7f9
79,neutral,2020-02-18,aa6c2d9840ec632b71b09097cc7309c1
130,positive,2020-02-18,d0d9e9f4ea12de9f0812aa8d9a9605a9
19,negative,2020-02-17,4b3fcb490319187c55dbaad00142b276
93,neutral,2020-02-17,f897e4538e712a3e2e6308a42421fd4f
178,positive,2020-02-17,754be0f7fc2ba98b9ea3ca8dde87cb5a
45,negative,2020-02-16,f12bbd76455f836424e73e9de37d8a79
161,neutral,2020-02-16,e054d83b1de8504bbdbd2efb867bd8aa
282,positive,2020-02-16,38f9ec82c5ff5b8f510f2e05a13bcea0
15,negative,2020-02-15,2adb98600a809de0d74bea5d7f366853
93,neutral,2020-02-15,94f668d069f9ee8d1015140b48f2fb79
122,positive,2020-02-15,560683467806c8dbb528c9455921b75f
10,negative,2020-02-14,4c924fb11fcb3eb65d9bf457c498b700
84,neutral,2020-02-14,5694b3d05223dfd99d4cbf48a0f28b7b
127,positive,2020-02-14,42f18417e3020487ddebe24a03eb67d0
8,negative,2020-02-13,3f0eadc1d0e980f009bdad75bbdb66cd
62,neutral,2020-02-13,5ffa2fc96c7a189cc6c303d450819f99
97,positive,2020-02-13,abded44a551d0f163da31371a2b2b2ba
8,negative,2020-02-12,2c32bfa64a19a29bcec5db06acdb6778
69,neutral,2020-02-12,c844012cf7a584b4aa4afb980debfef8
86,positive,2020-02-12,a96224081db997bccadb14eb04a4fa7e
11,negative,2020-02-11,45f1672b8af9f30a8fa3b8a741c921a6
65,neutral,2020-02-11,df6a4646c239b68bc921e1f6bddff9ef
92,positive,2020-02-11,004da4596f12c5820ae0b3027832a3a8
21,negative,2020-02-10,3af4465979a54ed8111f54926634b69f
101,neutral,2020-02-10,f4f6e39543658b65283e338ed17fdebf
200,positive,2020-02-10,82cc73521a3662a36a07c4f57bf8e770
41,negative,2020-02-09,8fe8a88f884b50feb42f7eec73436831
163,neutral,2020-02-09,832b451abf76cabfe8b0f6ef0417ac36
284,positive,2020-02-09,67e2c558a0df6536a4bcc86ad1d0bb6c
10,negative,2020-02-08,e46b34fc33a7a6e134d31c3b4bfdf2b1
81,neutral,2020-02-08,c5610fcfb5002bc413e0c1db7ab08f86
151,positive,2020-02-08,ddaee99de26525c96f86151409c00eec
21,negative,2020-02-07,8b59af35b19ca3a9614d59f3461146a2
128,neutral,2020-02-07,8cc8a336fcef4f8b6252213f914fb769
199,positive,2020-02-07,952d6dbc187416d5f088767ca826183b
11,negative,2020-02-06,4f964a06dfa7a8a76102d91d86a3c8c5
79,neutral,2020-02-06,ccf6120841dd5b98c7804174bd491a6c
127,positive,2020-02-06,4a821b2b1d4313891240954b29e400e5
10,negative,2020-02-05,21c1e37487c9b1cde3121348459c189a
62,neutral,2020-02-05,3e5a7c53bb9166251589213437017995
105,positive,2020-02-05,e230a379d9db3f9d3aaf9b3ffa799dee
6,negative,2020-02-04,28921e218cb0567393d527b3a38230af
99,neutral,2020-02-04,9d4ee41cbe71c7324a05f165f04a8301
106,positive,2020-02-04,bf4e6dabe197c946d4b5a7d8cbea245d
18,negative,2020-02-03,b37e12179797786a667c1e128ede9fb5
94,neutral,2020-02-03,2862284a57fe78f3b5dfbf662db0dcf3
193,positive,2020-02-03,4345b0ebe413a5bcd9cd6b2d1ab54ec6
41,negative,2020-02-02,377b5d348bea3e2ce4f6f9e545975966
145,neutral,2020-02-02,2a847709846da7f0d9d00d3e80123418
261,positive,2020-02-02,d0c7ca638f1baba7ba39ba9d829e8bb6
13,negative,2020-02-01,1476cd490864cf5fd6e5ef2629efaf62
66,neutral,2020-02-01,5747895dc0fc05c825ed91d994149cf7
97,positive,2020-02-01,9324f265bf292f5460aef08e1e0d79be
17,negative,2020-01-31,5adf2bf18d5f64fd3e9c901bfb61c341
98,neutral,2020-01-31,148cf67553435fd11d3bf00511e78d1b
135,positive,2020-01-31,30c2e120ccd751ebf734ac7efd809226
8,negative,2020-01-30,864ac36c328a8a0a78166c18a5fd52b7
53,neutral,2020-01-30,b9e18fe6da99da70cc4c7d9a384d6304
85,positive,2020-01-30,798ea5eaedca1f8d522881515f7acfd2
10,negative,2020-01-29,7e0388cea8729bc9c05200f13f3c5bb5
48,neutral,2020-01-29,a063f4e21bbb941b44a9f16864500bbd
106,positive,2020-01-29,f4ab189d1dd73707d1ac41193018ebb5
6,negative,2020-01-28,ed9c6574a0c6dcac8fd8c2f381715025
59,neutral,2020-01-28,6ee49567fecf116ad83fd53004e90117
105,positive,2020-01-28,f43eb5fd2a826cfc73893a31927d0b3a
13,negative,2020-01-27,dd5055432b57c7917946b3370d022763
106,neutral,2020-01-27,34dd02faec36b9948d3425f73e1df9c3
198,positive,2020-01-27,70480969a2498f8599ce9396da48ef94
37,negative,2020-01-26,a042675032aeaaa70e6f05daa61febad
156,neutral,2020-01-26,65ce8cf49d1e668388a1d1344de2fb33
273,positive,2020-01-26,b71f76b4244679bd48033d612d6d32a3
12,negative,2020-01-25,77c949442b3767a7bae3434c26919a16
71,neutral,2020-01-25,dfef977ca82c7c60b260241f2e4378a8
102,positive,2020-01-25,c73ed90769e8306ef7453e16473bbba3
8,negative,2020-01-24,7773e71b922cc0a78f35ed7c78e5d45d
69,neutral,2020-01-24,461d453d78f411ffa3e25ae964a9fbfa
98,positive,2020-01-24,af345ca87491cd4fb4d99b69ada06cfd
4,negative,2020-01-23,638f38a0b8ec423ebf14ecbef3bba22c
60,neutral,2020-01-23,d7b7e606d4cd6f6a1f7f1030a073ef43
89,positive,2020-01-23,67adc0d91a44b3dab34d83e5fce8b4ac
1,negative,2020-01-22,b00bbb4dfb2d0d98763ca9e83ba96c45
49,neutral,2020-01-22,b27ddff2245541576de0ce1028141056
71,positive,2020-01-22,5bcdaa6d37721de72205490f7527f4b6
5,negative,2020-01-21,6b3424c98c0121abbf415ccad6240a3a
59,neutral,2020-01-21,97820c9948bbd43c65c5a8c2a05f1e92
94,positive,2020-01-21,cf3eedc1213f9ec6fef748697c2e6e79
15,negative,2020-01-20,b534e7737ed575aa50ef55f0b0b1a7b4
106,neutral,2020-01-20,689e521ff0c89f5eafd2904e52bca8a2
181,positive,2020-01-20,54ec5ad7c8567af297bfcea25a316cdb
33,negative,2020-01-19,3a44282f772af08de8c574e8754acb21
164,neutral,2020-01-19,7f57e6771718504ad12384a248a0f000
242,positive,2020-01-19,65cc63773fea00bc93d138973817d8c2
10,negative,2020-01-18,d8c507b2d048dbbcce3576e7a6d40276
66,neutral,2020-01-18,ddf7e4a66f642ea5f96547651e234748
93,positive,2020-01-18,2f0d21112a9e82b4a0a8118853bdfd30
18,negative,2020-01-17,c21d6effab5d2ac1d46947f972e3d279
86,neutral,2020-01-17,3e6f62efa13af2ea605f6fad908f754c
127,positive,2020-01-17,c5230a90e22cd82f8173960e518955c9
11,negative,2020-01-16,840aaaa8478f315492de254d7d4c3d81
81,neutral,2020-01-16,c33b10b817fa349dae2e7755bf64333b
101,positive,2020-01-16,214e1efcfa65d98b845d852e70a80ae6
5,negative,2020-01-15,c453561bc87a612e3cc9c65ef2f65410
47,neutral,2020-01-15,63f7e4c7f42f82e797251fe8e0a1a85c
67,positive,2020-01-15,cc369ae31ddf288a8d651a44b93eb996
7,negative,2020-01-14,3e21daf44bd8a6a7de28443a5f555fb4
47,neutral,2020-01-14,426c3185516a03fb9ecf5e666bd3b286
78,positive,2020-01-14,3bed063280e3658196ba950dac95f834
4,negative,2020-01-13,dd2d813c9379e1b1a50ee4fdd31ec68d
79,neutral,2020-01-13,7d9919e9a20da5d660b14e9635435bd2
155,positive,2020-01-13,3034864a7eec7753716e61a0c69727ad
31,negative,2020-01-12,96c56551001b09b015337e8a1097992c
108,neutral,2020-01-12,2a67c38c5717377f932ad7fd5032985d
199,positive,2020-01-12,d653b5e74de89f5fd2793bd234108d0c
10,negative,2020-01-11,7fc9c83138a318caae4e62956fc43ef7
49,neutral,2020-01-11,160b31c139b7b0e717090881de9d65b5
86,positive,2020-01-11,c6abf2105f05cb8021201d3f35056046
8,negative,2020-01-10,2bd92c4c218a07e068550202873d74bd
61,neutral,2020-01-10,b696c57d0c7967682419b967c25e4e18
89,positive,2020-01-10,283713abb166618443a28e703e02a702
7,negative,2020-01-09,eef506bf9f741b6d6d8f9f04298bd0e1
48,neutral,2020-01-09,956d05be3caecd19242479b55ad6ecf5
88,positive,2020-01-09,bcc6d6ee480ebe94a04fb637438d4b74
5,negative,2020-01-08,6a75e6d040e417028f338cbb4e669d64
48,neutral,2020-01-08,d600b20a39941a639b9c9a8606f0142d
86,positive,2020-01-08,8f07a4e2db740acae142bd6775ede838
8,negative,2020-01-07,7af52fe10ce6819a0d3c0ca2677caefe
57,neutral,2020-01-07,78d258879503bf57a2ef87e7407d93c6
137,positive,2020-01-07,af259a0d8a79f80e7d32a61bd607ede5
16,negative,2020-01-06,9399b0cfe6513b924e4bd8a320e4b07b
85,neutral,2020-01-06,b7f8622f0db6b95a9186ed68fe3109aa
145,positive,2020-01-06,6de4912535a6b7846dd435282b84694f
21,negative,2020-01-05,f8048aadb5f90febdf3c3831b22432a8
150,neutral,2020-01-05,26e19d0070d23d26ae7bf310ede8199e
212,positive,2020-01-05,ea6c62f34352b6c2b992957013101c08
21,negative,2020-01-04,c043a260cdc156daa2ca1594270f46f5
126,neutral,2020-01-04,e5c7286f8bf883fa1ced2f9849227ad1
176,positive,2020-01-04,2a70acf9862b9ac4e25a07d4a6d6c0e0
27,negative,2020-01-03,f0e3c7725c8c9905494b29ae96196d4f
192,neutral,2020-01-03,8c00c29adc4ba16ef933844f37d7ec14
299,positive,2020-01-03,f4ba7c43a98477692a18fb8fd2dba341
43,negative,2020-01-02,f4620a8bd4300d75423b8a1303cee55d
219,neutral,2020-01-02,ee7f646906ae20279595799e3459d0b4
449,positive,2020-01-02,58c438f4ec8b36895af16d2c0bbd15c1
23,negative,2020-01-01,1389e2a036cb996ba3d8053cf3268adb
205,neutral,2020-01-01,b72a8786afb78d94d88d046b376b9bfb
285,positive,2020-01-01,dea5d8461b3bfc184775d5c97597a687
11,negative,2019-12-31,038f6a1fcfce6d63b71a6fd84ac7f624
77,neutral,2019-12-31,ac783c5d6e71b8d83b8a020e968e372c
120,positive,2019-12-31,24a783219afb3f6136b5e5830075b51c
14,negative,2019-12-30,6a266073673679cd776bc5aac6fdee4f
143,neutral,2019-12-30,23756557b346f6ff8ebb9ea1e0f34ae7
206,positive,2019-12-30,e78354707ea7883f28d1850afc5b2496
14,negative,2019-12-29,ec159f9b502538f796f978ae60a6960a
96,neutral,2019-12-29,881f62fda76d80c5809fe0107f7192b4
185,positive,2019-12-29,68ef34aa6eaa1d07e3b3f4987fbc5c27
8,negative,2019-12-28,92de20ac47f31e9497b93f2800e79794
99,neutral,2019-12-28,e42c53822d82642d3a21bd3e3ad89209
111,positive,2019-12-28,07d06d21b45438d2d7d2feb9b41ec974
8,negative,2019-12-27,0b931be3920259e4d16ae87beb64181d
110,neutral,2019-12-27,ccfb9bd7330ccc9da0fe7034cab8aa14
126,positive,2019-12-27,dae5b45754d566d8c24aff4c8cf6b4a9
15,negative,2019-12-26,c921c9fbac317b36d84c801ca1930d99
96,neutral,2019-12-26,0944516159af2127b0087c1a51291feb
146,positive,2019-12-26,eaa60d62212dceb3e7b55c0f02ef8997
9,negative,2019-12-25,db9e3a55eeb94c3deaededda32b63121
63,neutral,2019-12-25,5e3aa02731f4df7eb17ccd1a2bfa4f14
71,positive,2019-12-25,bb34a537bc503c9cbf125a2303338f4b
8,negative,2019-12-24,08cc9165f5b9e76a91539e6724cca7ff
73,neutral,2019-12-24,c1db9e90742e651014e775cf88529730
105,positive,2019-12-24,19bd883454d2bc80d70c8a0669d4119a
15,negative,2019-12-23,572bbc8eb07256f2814c2dda372849ed
88,neutral,2019-12-23,c1933f15d04d25e160f04ab5e8867a3e
187,positive,2019-12-23,3188cbf28676c318cd08f313172172e7
21,negative,2019-12-22,09ecbc8d1d44775e355d925d3f832c6f
91,neutral,2019-12-22,652f34d8c3e1376e21b5df1e2a16388b
171,positive,2019-12-22,cb873179dd9b60da93a54933bbe127ef
10,negative,2019-12-21,574181a2553aaa2ec53607e4bb08ddf0
57,neutral,2019-12-21,e90f1d56154c49bb58722d1d20dfb563
86,positive,2019-12-21,946881a1d4be05b0097a2e1e28bb75d5
9,negative,2019-12-20,025f771b04cadb15e1dacc875afc45aa
74,neutral,2019-12-20,16c4c44a5513299da039ae4cc7d2192f
105,positive,2019-12-20,926d351b6221500d7c80bcc6ebf50fc8
10,negative,2019-12-19,ced200abc00c66738b511ae05d58b579
57,neutral,2019-12-19,dc626f02c534e352458d1f0c2ef7053a
138,positive,2019-12-19,8474b25fc1ff83128274fd1726b8399a
8,negative,2019-12-18,a271e1fff3f0ccd8e0f78aedf21022cf
55,neutral,2019-12-18,1ba215db9d5779aa221270ea84ce2c0c
117,positive,2019-12-18,ec7023f17d285e1301c030426dd9d946
5,negative,2019-12-17,9ede8f4fd404a21a2a30dd5b122b8ada
51,neutral,2019-12-17,a3dd102435e29d4740308084e44d916f
131,positive,2019-12-17,734fb02a958ec17792c15b26232735db
16,negative,2019-12-16,7af6c2bbad13b42c0dfbba4be541e4a9
102,neutral,2019-12-16,e48349683d4d65a4ff0218d4fe424693
209,positive,2019-12-16,91daa3346fd88db73120931d7361fe6f
41,negative,2019-12-15,f8a8f140a22ccb6437582ae7f5e8434f
171,neutral,2019-12-15,6be35cd49480bf38f2be6e1e588ebed7
281,positive,2019-12-15,e86aebc9ac94440eef03d17d5c58af52
3,negative,2019-12-14,8acbe71ffe1c657eb821c1280b46aed6
71,neutral,2019-12-14,7c13bf13b6c92e39d951a5d3a728d121
123,positive,2019-12-14,44c8d0d38ad512beabe8c9b73fcd2447
15,negative,2019-12-13,cd235a6ce4c14172774aad6fefa74e7f
85,neutral,2019-12-13,21f7d92d42907523706ca752351df35a
114,positive,2019-12-13,2f679d57a148c83ff4420efe35f6128c
9,negative,2019-12-12,cd840851f1acf9a621294a71f03f97af
61,neutral,2019-12-12,82ecf3d2f61db679b68ae00886a53a6a
128,positive,2019-12-12,cf8851bd56347f5819f6d1ecb8ad4aac
4,negative,2019-12-11,ff37558ca4eba1bf88514a7daefd31a6
52,neutral,2019-12-11,2cfc107728b9204c09cc9054a1118939
103,positive,2019-12-11,c15166b40f27135a5eb69cbba3cacfc8
8,negative,2019-12-10,4871a4ad40d20be6056b4f4fcf38607e
55,neutral,2019-12-10,fff7ec8344296c89b79bc8d228a85c65
128,positive,2019-12-10,5837ed2d5bcc7790e0e61db1a7b52c04
19,negative,2019-12-09,95919cb4714771ccbd9c09c90cffecc2
115,neutral,2019-12-09,86cfa565567b95deefc2ce1aff40f7f3
220,positive,2019-12-09,81fb94dd82cae634d36711d4c2c150ab
40,negative,2019-12-08,22c5b0df83a9826571eec190adb5c95e
193,neutral,2019-12-08,a6e3e5da6da0e5a6d84b9d41b0b477a2
308,positive,2019-12-08,1d7f5143277f9e48740da245d66c9bf4
12,negative,2019-12-07,14b26c06edab69489d0a15e8122e5cd4
75,neutral,2019-12-07,edf9553599c73e3cf34775af8b870b1d
142,positive,2019-12-07,3f85dbec30848e96aab3827fb4ea7ef9
11,negative,2019-12-06,9ff77808ccc5e78d62acbe2c4eef7814
55,neutral,2019-12-06,77671bd33df92e8c9b9309de6fc9c24f
129,positive,2019-12-06,58d4a72c705341106f16cd76cd5bdb41
8,negative,2019-12-05,eedb1341b815faaa41146b0c44c0ea3e
53,neutral,2019-12-05,10b98e7f8ab242b38bf87a47c5c9517a
104,positive,2019-12-05,272f1e660c5f40611864c0862cf3abc1
11,negative,2019-12-04,a9e0eec7efd33916c0eab3ec4aa8e998
49,neutral,2019-12-04,7ba0af82e090b23030a07de3f6e8893e
107,positive,2019-12-04,d5865c414a057212d873bbf6114011dc
9,negative,2019-12-03,d7463e768eaa4e6b7ce92f392aed9fd6
86,neutral,2019-12-03,3fdce2eb1388edd9b275dbc216a57bd8
123,positive,2019-12-03,3949ba7d5942f0d612666ba8b24c2bde
16,negative,2019-12-02,13876a83e7e1664f34e9ff6a739f4b83
111,neutral,2019-12-02,9fe47c1163aa5aab191038f6a39e659a
255,positive,2019-12-02,3ea65fe670a974fe5fc5274aca8edf8d
65,negative,2019-12-01,4ef95b973fdae801de98b6b3b62ce905
219,neutral,2019-12-01,2a4bcce5adae71c6f41f0682735092b4
