REVIEW_DATE,nps_daily,reviews_daily,nps_28d,reviews_28d
2014-05-28 00:00:00,0.875,8,0.561624649859944,714
2014-05-29 00:00:00,0.5238095238095238,21,0.5575589459084604,721
2014-05-30 00:00:00,0.6,15,0.5574229691876751,714
2014-05-31 00:00:00,0.5555555555555556,27,0.5586592178770949,716
2014-06-01 00:00:00,0.391304347826087,23,0.5554016620498615,722
2014-06-02 00:00:00,0.5254237288135594,59,0.5549374130737135,719
2014-06-03 00:00:00,0.725,40,0.5597222222222222,720
2014-06-04 00:00:00,0.7222222222222222,18,0.5642458100558659,716
2014-06-05 00:00:00,0.8,25,0.5702592087312415,733
2014-06-06 00:00:00,0.8333333333333334,12,0.5728021978021978,728
2014-06-07 00:00:00,0.4444444444444444,18,0.5734072022160664,722
2014-06-08 00:00:00,0.45,20,0.5692520775623269,722
2014-06-09 00:00:00,0.45454545454545453,44,0.5660639777468707,719
2014-06-10 00:00:00,0.4444444444444444,63,0.562082777036048,749
2014-06-11 00:00:00,0.48148148148148145,27,0.5620052770448549,758
2014-06-12 00:00:00,0.44,25,0.556135770234987,766
2014-06-13 00:00:00,0.6111111111111112,18,0.5587467362924282,766
2014-06-14 00:00:00,0.8,20,0.5662337662337662,770
2014-06-15 00:00:00,0.4117647058823529,17,0.5548302872062664,766
2014-06-16 00:00:00,0.26666666666666666,30,0.5644504748982361,737
2014-06-17 00:00:00,0.6,35,0.5661157024793388,726
2014-06-18 00:00:00,0.9047619047619048,21,0.5718232044198895,724
2014-06-19 00:00:00,0.6818181818181818,22,0.5803814713896458,734
2014-06-20 00:00:00,0.7037037037037037,27,0.5817694369973191,746
2014-06-21 00:00:00,0.5,26,0.5772787318361955,757
2014-06-22 00:00:00,0.36666666666666664,30,0.5682704811443433,769
2014-06-23 00:00:00,0.47692307692307695,65,0.5579345088161209,794
2014-06-24 00:00:00,0.627906976744186,43,0.5519399249061326,799
2014-06-25 00:00:00,0.7368421052631579,19,0.5530864197530864,810
2014-06-26 00:00:00,0.6,25,0.5552825552825553,814
2014-06-27 00:00:00,0.8095238095238095,21,0.5609756097560976,820
2014-06-28 00:00:00,0.6785714285714286,28,0.5651644336175395,821
2014-06-29 00:00:00,0.65,20,0.5721271393643031,818
2014-06-30 00:00:00,0.40476190476190477,42,0.5667915106117354,801
2014-07-01 00:00:00,0.45714285714285713,35,0.5540201005025126,796
2014-07-02 00:00:00,0.43478260869565216,23,0.5468164794007491,801
2014-07-03 00:00:00,0.6363636363636364,22,0.5413533834586466,798
2014-07-04 00:00:00,0.4583333333333333,24,0.5345679012345679,810
2014-07-05 00:00:00,0.8947368421052632,19,0.5450061652281134,811
2014-07-06 00:00:00,0.5714285714285714,21,0.5480295566502463,812
2014-07-07 00:00:00,0.5,38,0.5508684863523573,806
2014-07-08 00:00:00,0.8297872340425532,47,0.5759493670886076,790
2014-07-09 00:00:00,0.8260869565217391,23,0.5865139949109415,786
2014-07-10 00:00:00,0.7,20,0.5941101152368758,781
2014-07-11 00:00:00,0.5789473684210527,38,0.5930087390761548,801
2014-07-12 00:00:00,0.631578947368421,38,0.5897435897435898,819
2014-07-13 00:00:00,0.6,30,0.59375,832
2014-07-14 00:00:00,0.6730769230769231,52,0.6100702576112412,854
2014-07-15 00:00:00,0.7380952380952381,42,0.6167247386759582,861
2014-07-16 00:00:00,0.6666666666666666,24,0.6111111111111112,864
2014-07-17 00:00:00,0.7419354838709677,31,0.6139747995418099,873
2014-07-18 00:00:00,0.5862068965517241,29,0.6102857142857143,875
2014-07-19 00:00:00,0.4827586206896552,29,0.6093394077448747,878
2014-07-20 00:00:00,0.7307692307692307,26,0.6212814645308925,874
2014-07-21 00:00:00,0.2727272727272727,11,0.6280487804878049,820
2014-07-22 00:00:00,0.5806451612903226,62,0.6245530393325387,839
2014-07-23 00:00:00,0.5483870967741935,31,0.6192714453584018,851
2014-07-24 00:00:00,0.8846153846153846,26,0.6279342723004695,852
2014-07-25 00:00:00,0.6206896551724138,29,0.6232558139534884,860
2014-07-26 00:00:00,0.6111111111111112,36,0.6209677419354839,868
2014-07-27 00:00:00,0.45454545454545453,22,0.6160919540229886,870
2014-07-28 00:00:00,0.5909090909090909,44,0.625,872
2014-07-29 00:00:00,0.6578947368421053,38,0.6331428571428571,875
2014-07-30 00:00:00,0.5333333333333333,30,0.6349206349206349,882
2014-07-31 00:00:00,0.46153846153846156,26,0.6297968397291196,886
2014-08-01 00:00:00,0.48148148148148145,27,0.6299212598425197,889
2014-08-02 00:00:00,0.5333333333333333,30,0.6211111111111111,900
2014-08-03 00:00:00,0.5555555555555556,27,0.6203090507726269,906
2014-08-04 00:00:00,0.45652173913043476,46,0.6170678336980306,914
2014-08-05 00:00:00,0.4186046511627907,43,0.5967032967032967,910
2014-08-06 00:00:00,0.3333333333333333,24,0.58397365532382,911
2014-08-07 00:00:00,0.6071428571428571,28,0.5821545157780196,919
2014-08-08 00:00:00,0.6129032258064516,31,0.5833333333333334,912
2014-08-09 00:00:00,0.6190476190476191,21,0.582122905027933,895
2014-08-10 00:00:00,0.4666666666666667,30,0.5776536312849162,895
2014-08-11 00:00:00,0.3125,48,0.5578002244668911,891
2014-08-12 00:00:00,0.391304347826087,46,0.5407821229050279,895
2014-08-13 00:00:00,0.6410256410256411,39,0.5417582417582417,910
2014-08-14 00:00:00,0.6060606060606061,33,0.5372807017543859,912
2014-08-15 00:00:00,0.46875,32,0.5333333333333333,915
2014-08-16 00:00:00,0.7435897435897436,39,0.5437837837837838,925
2014-08-17 00:00:00,0.37142857142857144,35,0.5321199143468951,934
2014-08-18 00:00:00,0.48214285714285715,56,0.5321756894790602,979
2014-08-19 00:00:00,0.29411764705882354,51,0.5165289256198347,968
2014-08-20 00:00:00,0.28205128205128205,39,0.5061475409836066,976
2014-08-21 00:00:00,0.7391304347826086,23,0.5015416238437821,973
2014-08-22 00:00:00,0.5555555555555556,27,0.49948506694129763,971
2014-08-23 00:00:00,0.43243243243243246,37,0.492798353909465,972
2014-08-24 00:00:00,0.5217391304347826,23,0.4943473792394656,973
2014-08-25 00:00:00,0.47368421052631576,57,0.48884381338742394,986
2014-08-26 00:00:00,0.5952380952380952,42,0.4868686868686869,990
2014-08-27 00:00:00,0.28,25,0.48020304568527916,985
2014-08-28 00:00:00,0.6046511627906976,43,0.48602794411177647,1002
2014-08-29 00:00:00,0.5,18,0.486404833836858,993
2014-08-30 00:00:00,0.5263157894736842,38,0.4865134865134865,1001
2014-08-31 00:00:00,0.5102040816326531,49,0.4858260019550342,1023
2014-09-01 00:00:00,0.5227272727272727,44,0.4887365328109696,1021
2014-09-02 00:00:00,0.53125,32,0.49306930693069306,1010
2014-09-03 00:00:00,0.47368421052631576,19,0.49651741293532337,1005
2014-09-04 00:00:00,0.625,24,0.4965034965034965,1001
2014-09-05 00:00:00,0.52,25,0.4934673366834171,995
2014-09-06 00:00:00,0.47368421052631576,38,0.4901185770750988,1012
2014-09-07 00:00:00,0.45454545454545453,55,0.4889103182256509,1037
2014-09-08 00:00:00,0.547945205479452,73,0.5009416195856874,1062
2014-09-09 00:00:00,0.4523809523809524,42,0.503780718336484,1058
2014-09-10 00:00:00,0.38461538461538464,39,0.4943289224952741,1058
2014-09-11 00:00:00,0.5365853658536586,41,0.4924953095684803,1066
2014-09-12 00:00:00,0.6666666666666666,24,0.497164461247637,1058
2014-09-13 00:00:00,0.5,28,0.4880611270296084,1047
2014-09-14 00:00:00,0.4666666666666667,45,0.4910122989593188,1057
2014-09-15 00:00:00,0.4444444444444444,45,0.4894837476099426,1046
2014-09-16 00:00:00,0.6470588235294118,34,0.5043731778425656,1029
2014-09-17 00:00:00,0.6956521739130435,23,0.5172754195459033,1013
2014-09-18 00:00:00,0.5161290322580645,31,0.5122428991185113,1021
2014-09-19 00:00:00,0.6206896551724138,29,0.5141739980449658,1023
2014-09-20 00:00:00,0.6551724137931034,29,0.5211822660098522,1015
2014-09-21 00:00:00,0.5686274509803921,51,0.5234899328859061,1043
2014-09-22 00:00:00,0.4666666666666667,45,0.5237633365664404,1031
2014-09-23 00:00:00,0.6122448979591837,49,0.5250481695568401,1038
2014-09-24 00:00:00,0.627906976744186,43,0.5350378787878788,1056
2014-09-25 00:00:00,0.5416666666666666,48,0.532516493873704,1061
2014-09-26 00:00:00,0.5084745762711864,59,0.5317604355716878,1102
2014-09-27 00:00:00,0.41379310344827586,58,0.5258467023172906,1122
2014-09-28 00:00:00,0.5471698113207547,53,0.5275310834813499,1126
2014-09-29 00:00:00,0.5131578947368421,76,0.5267702936096719,1158
2014-09-30 00:00:00,0.6875,64,0.5352941176470588,1190
2014-10-01 00:00:00,0.46938775510204084,49,0.5336065573770492,1220
2014-10-02 00:00:00,0.71875,32,0.5366449511400652,1228
2014-10-03 00:00:00,0.42857142857142855,28,0.5345247766043867,1231
2014-10-04 00:00:00,0.21428571428571427,28,0.5290745290745291,1221
2014-10-05 00:00:00,0.30357142857142855,56,0.5220949263502455,1222
2014-10-06 00:00:00,0.4927536231884058,69,0.5188834154351396,1218
2014-10-07 00:00:00,0.6666666666666666,30,0.5248756218905473,1206
2014-10-08 00:00:00,0.65625,32,0.5329441201000834,1199
2014-10-09 00:00:00,0.5416666666666666,24,0.5329949238578681,1182
2014-10-10 00:00:00,0.46938775510204084,49,0.527754763877382,1207
2014-10-11 00:00:00,0.38235294117647056,34,0.5243198680956307,1213
2014-10-12 00:00:00,0.48,50,0.5246305418719212,1218
2014-10-13 00:00:00,0.5740740740740741,54,0.5297473512632437,1227
2014-10-14 00:00:00,0.5238095238095238,42,0.5263157894736842,1235
2014-10-15 00:00:00,0.5333333333333333,30,0.5233494363929146,1242
2014-10-16 00:00:00,0.4838709677419355,31,0.5225442834138486,1242
2014-10-17 00:00:00,0.4,25,0.5177705977382876,1238
2014-10-18 00:00:00,0.38235294117647056,34,0.5108608205953339,1243
2014-10-19 00:00:00,0.6,55,0.51242983159583,1247
2014-10-20 00:00:00,0.5245901639344263,61,0.5146476642913698,1263
2014-10-21 00:00:00,0.5,28,0.5104669887278583,1242
2014-10-22 00:00:00,0.3333333333333333,24,0.5028618152085037,1223
2014-10-23 00:00:00,0.4444444444444444,27,0.5,1202
2014-10-24 00:00:00,0.5,22,0.4995708154506438,1165
2014-10-25 00:00:00,0.15151515151515152,33,0.493859649122807,1140
2014-10-26 00:00:00,0.4444444444444444,45,0.48939929328621906,1132
2014-10-27 00:00:00,0.4716981132075472,53,0.48692515779981965,1109
2014-10-28 00:00:00,0.3333333333333333,30,0.47069767441860466,1075
2014-10-29 00:00:00,0.5333333333333333,30,0.4725378787878788,1056
2014-10-30 00:00:00,0.4,30,0.4629981024667932,1054
2014-10-31 00:00:00,0.45454545454545453,33,0.4636449480642115,1059
2014-11-01 00:00:00,0.5555555555555556,45,0.4739776951672863,1076
2014-11-02 00:00:00,0.42857142857142855,49,0.480823199251637,1069
2014-11-03 00:00:00,0.42857142857142855,49,0.4775977121067683,1049
2014-11-04 00:00:00,0.5925925925925926,27,0.4751434034416826,1046
2014-11-05 00:00:00,0.631578947368421,19,0.4724104549854792,1033
2014-11-06 00:00:00,0.22727272727272727,22,0.4655674102812803,1031
2014-11-07 00:00:00,0.6666666666666666,18,0.469,1000
2014-11-08 00:00:00,0.6818181818181818,22,0.4767206477732793,988
2014-11-09 00:00:00,0.5641025641025641,39,0.48004094165813715,977
2014-11-10 00:00:00,0.6111111111111112,54,0.4820880245649949,977
2014-11-11 00:00:00,0.7083333333333334,48,0.491353001017294,983
2014-11-12 00:00:00,0.45,40,0.48841893252769386,993
2014-11-13 00:00:00,0.47619047619047616,21,0.4883011190233978,983
2014-11-14 00:00:00,0.48,25,0.4903357070193286,983
2014-11-15 00:00:00,0.42857142857142855,14,0.4932502596053998,963
2014-11-16 00:00:00,0.3157894736842105,38,0.4799154334038055,946
2014-11-17 00:00:00,0.5636363636363636,55,0.4819148936170213,940
2014-11-18 00:00:00,0.6923076923076923,26,0.48720682302771856,938
2014-11-19 00:00:00,0.3888888888888889,18,0.4892703862660944,932
2014-11-20 00:00:00,0.6470588235294118,17,0.49349240780911063,922
2014-11-21 00:00:00,0.5294117647058824,17,0.4940021810250818,917
2014-11-22 00:00:00,0.17647058823529413,17,0.5005549389567148,901
2014-11-23 00:00:00,0.3793103448275862,29,0.4994350282485876,885
2014-11-24 00:00:00,0.7291666666666666,48,0.5136363636363637,880
2014-11-25 00:00:00,0.5806451612903226,31,0.5221339387060159,881
2014-11-26 00:00:00,0.6111111111111112,18,0.523590333716916,869
2014-11-27 00:00:00,0.5909090909090909,22,0.5296167247386759,861
2014-11-28 00:00:00,0.5555555555555556,18,0.533096926713948,846
2014-11-29 00:00:00,0.3888888888888889,18,0.5286935286935287,819
2014-11-30 00:00:00,0.3157894736842105,57,0.5199516324062878,827
2014-12-01 00:00:00,0.41935483870967744,62,0.5178571428571429,840
2014-12-02 00:00:00,0.5813953488372093,43,0.5186915887850467,856
2014-12-03 00:00:00,0.5,20,0.5157526254375729,857
2014-12-04 00:00:00,0.5,16,0.5229142185663925,851
2014-12-05 00:00:00,0.35714285714285715,14,0.5171192443919717,847
2014-12-06 00:00:00,0.65,20,0.5159763313609468,845
2014-12-07 00:00:00,0.5116279069767442,43,0.5135453474676089,849
2014-12-08 00:00:00,0.5294117647058824,51,0.508274231678487,846
2014-12-09 00:00:00,0.6060606060606061,33,0.5006016847172082,831
2014-12-10 00:00:00,0.3103448275862069,29,0.49634146341463414,820
2014-12-11 00:00:00,0.7333333333333333,15,0.5012285012285013,814
2014-12-12 00:00:00,0.5625,16,0.5031055900621118,805
2014-12-13 00:00:00,0.6296296296296297,27,0.508557457212714,818
2014-12-14 00:00:00,0.5681818181818182,44,0.5206310679611651,824
2014-12-15 00:00:00,0.5952380952380952,42,0.5215782983970407,811
2014-12-16 00:00:00,0.56,25,0.5172839506172839,810
2014-12-17 00:00:00,0.56,25,0.5214198286413708,817
2014-12-18 00:00:00,1.0,13,0.5264452644526445,813
2014-12-19 00:00:00,0.7222222222222222,18,0.5307125307125307,814
2014-12-20 00:00:00,0.8181818181818182,22,0.5457875457875457,819
2014-12-21 00:00:00,0.6190476190476191,21,0.5536374845869297,811
2014-12-22 00:00:00,0.7407407407407407,27,0.549367088607595,790
2014-12-23 00:00:00,0.7619047619047619,21,0.5538461538461539,780
2014-12-24 00:00:00,0.65,20,0.5549872122762148,782
2014-12-25 00:00:00,0.6153846153846154,13,0.5549805950840879,773
2014-12-26 00:00:00,0.5416666666666666,24,0.5545571245186136,779
2014-12-27 00:00:00,0.5185185185185185,27,0.5571065989847716,788
2014-12-28 00:00:00,0.4,30,0.568988173455979,761
2014-12-29 00:00:00,0.5454545454545454,33,0.5806010928961749,732
2014-12-30 00:00:00,0.3684210526315789,38,0.5694635488308115,727
2014-12-31 00:00:00,0.6666666666666666,39,0.5764075067024129,746
2015-01-01 00:00:00,0.5833333333333334,36,0.5783289817232375,766
2015-01-02 00:00:00,0.3764705882352941,85,0.5615292712066906,837
2015-01-03 00:00:00,0.6050420168067226,119,0.5651709401709402,936
2015-01-04 00:00:00,0.5714285714285714,98,0.5681130171543896,991
2015-01-05 00:00:00,0.6612903225806451,62,0.5758483033932136,1002
2015-01-06 00:00:00,0.475,40,0.5708622398414271,1009
2015-01-07 00:00:00,0.3684210526315789,19,0.5745745745745746,999
2015-01-08 00:00:00,0.782608695652174,23,0.576961271102284,1007
2015-01-09 00:00:00,0.5833333333333334,12,0.5772681954137587,1003
2015-01-10 00:00:00,0.5,22,0.5741482965931863,998
2015-01-11 00:00:00,0.5161290322580645,31,0.5725888324873096,985
2015-01-12 00:00:00,0.625,32,0.5733333333333334,975
2015-01-13 00:00:00,0.4444444444444444,18,0.5712809917355371,968
2015-01-14 00:00:00,0.6666666666666666,12,0.5727748691099477,955
2015-01-15 00:00:00,0.7,10,0.5682773109243697,952
2015-01-16 00:00:00,0.5,16,0.5642105263157895,950
2015-01-17 00:00:00,0.3888888888888889,18,0.554968287526427,946
2015-01-18 00:00:00,0.78125,32,0.5611285266457681,957
2015-01-19 00:00:00,0.43478260869565216,23,0.55299055613851,953
2015-01-20 00:00:00,0.6153846153846154,26,0.5501043841336117,958
2015-01-21 00:00:00,0.43478260869565216,23,0.5452653485952134,961
2015-01-22 00:00:00,0.4583333333333333,24,0.5421810699588477,972
2015-01-23 00:00:00,0.47368421052631576,19,0.5408479834539814,967
2015-01-24 00:00:00,0.6,15,0.5424083769633508,955
2015-01-25 00:00:00,0.59375,32,0.54858934169279,957
2015-01-26 00:00:00,0.38461538461538464,39,0.5420560747663551,963
2015-01-27 00:00:00,0.65,20,0.5513227513227513,945
2015-01-28 00:00:00,0.6153846153846154,13,0.5473340587595212,919
2015-01-29 00:00:00,0.36363636363636365,11,0.5436241610738255,894
2015-01-30 00:00:00,0.5,16,0.56,825
2015-01-31 00:00:00,0.8,15,0.5575589459084604,721
2015-02-01 00:00:00,0.5142857142857142,35,0.5531914893617021,658
2015-02-02 00:00:00,0.62,50,0.5479876160990712,646
2015-02-03 00:00:00,0.5806451612903226,31,0.554160125588697,637
2015-02-04 00:00:00,0.29411764705882354,17,0.552755905511811,635
2015-02-05 00:00:00,0.8333333333333334,12,0.5496794871794872,624
2015-02-06 00:00:00,0.3103448275862069,29,0.5382215288611545,641
2015-02-07 00:00:00,0.44,25,0.5357142857142857,644
2015-02-08 00:00:00,0.23529411764705882,34,0.5208655332302936,647
2015-02-09 00:00:00,0.631578947368421,38,0.5222052067381318,653
2015-02-10 00:00:00,0.6756756756756757,37,0.5327380952380952,672
2015-02-11 00:00:00,0.4827586206896552,29,0.5283018867924528,689
2015-02-12 00:00:00,0.6060606060606061,33,0.5294943820224719,712
2015-02-13 00:00:00,0.4857142857142857,35,0.5280437756497948,731
2015-02-14 00:00:00,0.42105263157894735,19,0.5286885245901639,732
2015-02-15 00:00:00,0.6382978723404256,47,0.5247657295850067,747
2015-02-16 00:00:00,0.5102040816326531,49,0.5265200517464425,773
2015-02-17 00:00:00,0.34146341463414637,41,0.5139593908629442,788
2015-02-18 00:00:00,0.18181818181818182,11,0.5115979381443299,776
2015-02-19 00:00:00,0.5,22,0.5129198966408268,774
2015-02-20 00:00:00,0.41935483870967744,31,0.510178117048346,786
2015-02-21 00:00:00,0.5,32,0.5080946450809465,803
2015-02-22 00:00:00,0.4444444444444444,36,0.5018587360594795,807
2015-02-23 00:00:00,0.625,40,0.5136138613861386,808
2015-02-24 00:00:00,0.5517241379310345,29,0.5116279069767442,817
2015-02-25 00:00:00,0.3076923076923077,13,0.5067319461444308,817
2015-02-26 00:00:00,0.47619047619047616,21,0.5078597339782346,827
2015-02-27 00:00:00,0.6,25,0.5107655502392344,836
2015-02-28 00:00:00,0.3333333333333333,24,0.5005917159763313,845
2015-03-01 00:00:00,0.47619047619047616,63,0.49828178694158076,873
2015-03-02 00:00:00,0.6,35,0.49533799533799533,858
2015-03-03 00:00:00,0.5454545454545454,33,0.4941860465116279,860
2015-03-04 00:00:00,0.45,20,0.49710312862108924,863
2015-03-05 00:00:00,0.43478260869565216,23,0.49084668192219677,874
2015-03-06 00:00:00,0.5365853658536586,41,0.49887133182844245,886
2015-03-07 00:00:00,0.37209302325581395,43,0.4944690265486726,904
2015-03-08 00:00:00,0.3717948717948718,78,0.4936708860759494,948
2015-03-09 00:00:00,0.3116883116883117,77,0.47416413373860183,987
2015-03-10 00:00:00,0.6136363636363636,44,0.47283702213279677,994
2015-03-11 00:00:00,0.5714285714285714,28,0.47532729103726085,993
2015-03-12 00:00:00,0.3125,16,0.4682377049180328,976
2015-03-13 00:00:00,0.375,16,0.4660397074190178,957
2015-03-14 00:00:00,0.6,20,0.4697286012526096,958
2015-03-15 00:00:00,0.25,40,0.45215562565720296,951
2015-03-16 00:00:00,0.4,45,0.44667370644139387,947
2015-03-17 00:00:00,0.575,40,0.45665961945031713,946
2015-03-18 00:00:00,0.45454545454545453,22,0.45977011494252873,957
2015-03-19 00:00:00,0.5,20,0.45968586387434557,955
2015-03-20 00:00:00,0.4444444444444444,27,0.4605678233438486,951
2015-03-21 00:00:00,0.42105263157894735,19,0.4584221748400853,938
2015-03-22 00:00:00,0.5,56,0.4613778705636743,958
2015-03-23 00:00:00,0.47619047619047616,63,0.45565749235474007,981
2015-03-24 00:00:00,0.6785714285714286,28,0.45918367346938777,980
2015-03-25 00:00:00,0.5333333333333333,15,0.4623217922606925,982
2015-03-26 00:00:00,0.28,25,0.45740365111561865,986
2015-03-27 00:00:00,0.32,25,0.45030425963488846,986
2015-03-28 00:00:00,0.5714285714285714,28,0.45656565656565656,990
2015-03-29 00:00:00,0.532258064516129,62,0.46006066734074824,989
2015-03-30 00:00:00,0.6056338028169014,71,0.4653658536585366,1025
2015-03-31 00:00:00,0.45901639344262296,61,0.4624881291547958,1053
2015-04-01 00:00:00,0.5333333333333333,45,0.46567717996289426,1078
2015-04-02 00:00:00,0.5,34,0.4674012855831038,1089
2015-04-03 00:00:00,0.5227272727272727,44,0.46703296703296704,1092
2015-04-04 00:00:00,0.46938775510204084,49,0.470856102003643,1098
2015-04-05 00:00:00,0.4098360655737705,61,0.4745605920444033,1081
2015-04-06 00:00:00,0.38,100,0.4773550724637681,1104
2015-04-07 00:00:00,0.40625,96,0.4662629757785467,1156
2015-04-08 00:00:00,0.6,50,0.4694397283531409,1178
2015-04-09 00:00:00,0.4666666666666667,30,0.4714765100671141,1192
2015-04-10 00:00:00,0.41935483870967744,31,0.47141673570836784,1207
2015-04-11 00:00:00,0.37777777777777777,45,0.4659090909090909,1232
2015-04-12 00:00:00,0.35294117647058826,51,0.4682220434432824,1243
2015-04-13 00:00:00,0.5492957746478874,71,0.475177304964539,1269
2015-04-14 00:00:00,0.5641025641025641,39,0.4747634069400631,1268
2015-04-15 00:00:00,0.72,25,0.47993705743509046,1271
2015-04-16 00:00:00,0.6521739130434783,23,0.4827315541601256,1274
2015-04-17 00:00:00,0.4838709677419355,31,0.4835680751173709,1278
2015-04-18 00:00:00,0.40625,32,0.482571649883811,1291
2015-04-19 00:00:00,0.46153846153846156,52,0.48096348096348096,1287
2015-04-20 00:00:00,0.4888888888888889,45,0.48148148148148145,1269
2015-04-21 00:00:00,0.5869565217391305,46,0.48096348096348096,1287
2015-04-22 00:00:00,0.5357142857142857,28,0.4815384615384615,1300
2015-04-23 00:00:00,0.4722222222222222,36,0.4851258581235698,1311
2015-04-24 00:00:00,0.5,40,0.48868778280542985,1326
2015-04-25 00:00:00,0.375,40,0.48355754857997013,1338
2015-04-26 00:00:00,0.47540983606557374,61,0.4809274495138369,1337
2015-04-27 00:00:00,0.4722222222222222,72,0.47384155455904337,1338
2015-04-28 00:00:00,0.5531914893617021,47,0.4773413897280967,1324
2015-04-29 00:00:00,0.5,30,0.47593582887700536,1309
2015-04-30 00:00:00,0.7058823529411765,34,0.48128342245989303,1309
2015-05-01 00:00:00,0.575,40,0.4827586206896552,1305
2015-05-02 00:00:00,0.38095238095238093,42,0.47996918335901384,1298
2015-05-03 00:00:00,0.4583333333333333,72,0.4820473644003056,1309
2015-05-04 00:00:00,0.5104166666666666,96,0.49195402298850577,1305
2015-05-05 00:00:00,0.5185185185185185,81,0.5,1290
2015-05-06 00:00:00,0.4423076923076923,52,0.4938080495356037,1292
2015-05-07 00:00:00,0.5121951219512195,41,0.4950115118956255,1303
2015-05-08 00:00:00,0.43636363636363634,55,0.49434815373021856,1327
2015-05-09 00:00:00,0.5098039215686274,51,0.4988747186796699,1333
2015-05-10 00:00:00,0.5131578947368421,76,0.5051546391752577,1358
2015-05-11 00:00:00,0.43636363636363634,55,0.5,1342
2015-05-12 00:00:00,0.4507042253521127,71,0.49563318777292575,1374
2015-05-13 00:00:00,0.5217391304347826,23,0.49198250728862974,1372
2015-05-14 00:00:00,0.41025641025641024,39,0.48703170028818443,1388
2015-05-15 00:00:00,0.3023255813953488,43,0.48142857142857143,1400
2015-05-16 00:00:00,0.43333333333333335,60,0.4810924369747899,1428
2015-05-17 00:00:00,0.32,125,0.46835443037974683,1501
2015-05-18 00:00:00,0.3076923076923077,52,0.46220159151193635,1508
2015-05-19 00:00:00,0.543046357615894,151,0.4662120272783633,1613
2015-05-20 00:00:00,0.5217391304347826,46,0.46658491722869405,1631
2015-05-21 00:00:00,0.6363636363636364,33,0.4699017199017199,1628
2015-05-22 00:00:00,0.6111111111111112,36,0.4722906403940887,1624
2015-05-23 00:00:00,0.6,40,0.47783251231527096,1624
2015-05-24 00:00:00,0.6226415094339622,53,0.48267326732673266,1616
2015-05-25 00:00:00,0.46017699115044247,113,0.4815932407966204,1657
2015-05-26 00:00:00,0.45121951219512196,82,0.4781323877068558,1692
2015-05-27 00:00:00,0.4457831325301205,83,0.47621776504297997,1745
2015-05-28 00:00:00,0.5111111111111111,45,0.47266514806378135,1756
2015-05-29 00:00:00,0.43243243243243246,37,0.4694808899030234,1753
2015-05-30 00:00:00,0.4489795918367347,49,0.47102272727272726,1760
2015-05-31 00:00:00,0.2804878048780488,82,0.46271186440677964,1770
2015-06-01 00:00:00,0.3465346534653465,101,0.4535211267605634,1775
2015-06-02 00:00:00,0.55,80,0.4549041713641488,1774
2015-06-03 00:00:00,0.5882352941176471,51,0.45910885504794136,1773
2015-06-04 00:00:00,0.6,45,0.4614518851997749,1777
2015-06-05 00:00:00,0.45454545454545453,33,0.4621082621082621,1755
2015-06-06 00:00:00,0.4583333333333333,48,0.4606164383561644,1752
2015-06-07 00:00:00,0.44166666666666665,120,0.45712694877505566,1796
2015-06-08 00:00:00,0.5035971223021583,139,0.46117021276595743,1880
2015-06-09 00:00:00,0.5604395604395604,91,0.4663157894736842,1900
2015-06-10 00:00:00,0.6346153846153846,52,0.4701918092275791,1929
2015-06-11 00:00:00,0.6041666666666666,48,0.47471620227038186,1938
2015-06-12 00:00:00,0.6909090909090909,55,0.4846153846153846,1950
2015-06-13 00:00:00,0.5846153846153846,65,0.4895140664961637,1955
2015-06-14 00:00:00,0.323943661971831,71,0.49447659126775384,1901
2015-06-15 00:00:00,0.48863636363636365,88,0.49922560660815696,1937
2015-06-16 00:00:00,0.4823529411764706,85,0.4949225013361839,1871
2015-06-17 00:00:00,0.5957446808510638,47,0.4967948717948718,1872
2015-06-18 00:00:00,0.55,40,0.4954763171899947,1879
2015-06-19 00:00:00,0.5681818181818182,44,0.4949655537890832,1887
2015-06-20 00:00:00,0.4444444444444444,54,0.49132035770647026,1901
2015-06-21 00:00:00,0.5194805194805194,77,0.48883116883116884,1925
2015-06-22 00:00:00,0.42857142857142855,112,0.487006237006237,1924
2015-06-23 00:00:00,0.417910447761194,67,0.48611838658983764,1909
2015-06-24 00:00:00,0.54,50,0.48933901918976547,1876
2015-06-25 00:00:00,0.5555555555555556,54,0.4907161803713528,1885
2015-06-26 00:00:00,0.6222222222222222,45,0.49498151082937136,1893
2015-06-27 00:00:00,0.5208333333333334,48,0.49682875264270615,1892
2015-06-28 00:00:00,0.5277777777777778,72,0.5074388947927736,1882
2015-06-29 00:00:00,0.45977011494252873,87,0.5139186295503212,1868
2015-06-30 00:00:00,0.6455696202531646,79,0.5179432244242099,1867
2015-07-01 00:00:00,0.4788732394366197,71,0.5145733969263381,1887
2015-07-02 00:00:00,0.4772727272727273,44,0.5116648992576882,1886
2015-07-03 00:00:00,0.543859649122807,57,0.5136125654450262,1910
2015-07-04 00:00:00,0.5079365079365079,63,0.5148051948051948,1925
2015-07-05 00:00:00,0.3918918918918919,74,0.5146354443853113,1879
2015-07-06 00:00:00,0.4,95,0.5095367847411444,1835
2015-07-07 00:00:00,0.6666666666666666,78,0.5137211855104281,1822
2015-07-08 00:00:00,0.509090909090909,55,0.5101369863013698,1825
2015-07-09 00:00:00,0.4794520547945205,73,0.5064864864864865,1850
