LISTING_ID,LISTING_NAME,ROOM_TYPE,nps_total,reviews_total
24294582,Mini-Apartment am Lietzensee,Private room,1.0,1
24316194,Appartment zentral close Hauptbahnhof/Alt Moabit 2,Entire home/apt,0.0,1
24328385,Light flooded flat in the heart of Berlin,Entire home/apt,1.0,4
24372255,"Comfy, sunny and big bedroom in friedrichshain",Private room,0.8,5
24469284,Stylish Loft Apartment in Prenzlauer Berg,Private room,0.7647058823529411,17
24505475,süße kleine Ferienwohnung in Mitte/Tiergarten,Entire home/apt,0.2777777777777778,162
24533210,Camera privata,Private room,0.2857142857142857,14
24551395,Schönes Zimmer mitten im Prenzlauer Berg,Private room,0.45454545454545453,22
24587040,"helles, gemütliches Zimmer",Private room,1.0,1
24602977,Quiet & cosy Loft in the heart of Prenzlauer Berg,Private room,1.0,1
24646368,Bright Room - Close to Center,Private room,0.5,2
24650346,In the heart of the city - 🏳️‍🌈welcome,Private room,0.35,20
24690410,arabel Design Apartments Suite,Entire home/apt,0.5135135135135135,37
24693322,"Light-flooded penthouse, south-balcony",Entire home/apt,0.5416666666666666,24
24697083,charming city spot,Private room,0.34782608695652173,115
24706463,Vibrant Hideaway with a Balcony in Prenzlauer Berg,Entire home/apt,0.6086956521739131,46
24725352,A private cozy room right next to the subway.,Private room,0.49101796407185627,167
24726747,Family friendly appartment - unusual architecture,Entire home/apt,0.25,8
24741839,Lovely apartment in Friedrichshain :),Private room,1.0,1
24764185,Large room with balcony close to city center,Private room,0.44776119402985076,67
24764361,Cosy & stylish 53qm apartment at Weserstraße,Entire home/apt,0.6666666666666666,9
24767666,Cosy private room in the heart of Charlottenburg,Private room,0.55,40
24812399,"Sunny, open & quiet rooftop apartment with terrace",Entire home/apt,0.3333333333333333,3
24820002,Cozy room with terrace in Grunewald,Private room,0.8,5
24828867,Charming studio apartment in Prenzlauer Berg,Entire home/apt,0.5483870967741935,93
24844434,"2 Zimmer, Traumapartment mit Blick auf den Park",Entire home/apt,1.0,2
24876567,Luxury apartment in the heart of Berlin,Private room,0.42857142857142855,7
24916216,Beautiful old building room Reuter-Kiez / Neukölln,Private room,0.5454545454545454,22
24924261,Typical Berlin Room Friedrichshain,Private room,1.0,2
24926398,Beautiful and spacious apartment in Friedrichshain,Entire home/apt,0.6666666666666666,9
25000805,Home sweet home,Entire home/apt,0.3333333333333333,3
25001762,Sonniges Altbauzimmer Nähe Kurfürstendamm,Private room,0.4074074074074074,27
25038275,"Bright, spacious room in the heart of Kreuzberg",Private room,0.75,4
25106713,Grüne Stadtrandidylle - 22 min bis Potsdamer Platz,Entire home/apt,0.38095238095238093,42
25117222,Ruhige Dachgeschoss Maisonette in Prenzlauer Berg,Entire home/apt,0.5161290322580645,31
25128883,Apartment in Mitte w/ Balcony on 21st floor,Entire home/apt,0.5757575757575758,33
25129345,Cosy home in the middle of Berlin Neukölln,Entire home/apt,0.75,8
25217523,"Cozy sunny apartment, excellent public transport",Entire home/apt,0.0,1
25282958,"Helle, große und familienfreundliche Wohnung",Entire home/apt,0.3333333333333333,3
25409758,Kreuzkölln Urban Refugium,Entire home/apt,0.9230769230769231,13
25599503,Berlin Prenzlauer Berg,Private room,1.0,2
25703789,Beautiful big room on Mauer Park - Prenzlaur berg,Private room,0.6589147286821705,129
25723572,Minimalistische 1-Zimmerwohnung in Friedrichshain,Entire home/apt,0.6666666666666666,6
25732821,Typical Berlin Apartment with nice Views,Entire home/apt,0.5666666666666667,30
25759146,Axel City with Breakfast at TWO Hotel Berlin by Axel,Hotel room,0.0,1
25765982,Zimmer mit Balkon in Friedenau - only for woman!!!,Private room,-0.1,50
25770587,Cozy Fhain flat,Entire home/apt,-0.3333333333333333,3
25804999,Private Room in Friedrichshain,Private room,0.37037037037037035,27
25825682,Luxury appartment in the center of Berlin,Entire home/apt,0.47058823529411764,17
25847656,Traumhafte Wohnung mitten in Schöneberg,Entire home/apt,0.2556818181818182,176
25911787,Warm and genuine Berlin home,Entire home/apt,1.0,1
25933983,Gemütlicher Raum im Herzen Neuköllns,Private room,0.4,10
25970781,Helle Zimmer am Ku’damm Messedamm zu Fuß 20min,Private room,0.43478260869565216,69
26003304,Comfy bedroom in the heart of Neukölln,Private room,0.7692307692307693,13
26077828,Apartment (30qm) mit Terrasse und Garten,Entire home/apt,0.5327102803738317,107
26150763,lovely house for lovely family,Entire home/apt,0.0,4
26158413,spatial atmospheric apartment at vivid Ostkreuz,Entire home/apt,0.5,6
26180749,"Lemon Tree Room - king size bed, private, central",Private room,0.6179775280898876,178
26209953,"Bright, charming apartment near Spree",Entire home/apt,0.5,4
26227873,L MODERN BERLIN CENTRE- 3 ROOMS COOL LCTN V1032,Entire home/apt,0.375,8
26248619,Modernized 2 room apartment in the heart of Berlin,Entire home/apt,0.3333333333333333,12
26265366,"Central apartment - small, comfi and romantic",Entire home/apt,0.25,4
26278609,Large Cosy Room in Rixdorf,Private room,1.0,1
26346833,"Einfache, charmante Schöneberger Seitenstrassenwg",Entire home/apt,0.3235294117647059,34
26366882,Cozy flat in neukolln,Private room,0.6666666666666666,3
26390608,Big Apartment for Couple or Family in Kreuzberg,Entire home/apt,1.0,1
26404790,Dachgeschossmaisonette,Entire home/apt,0.6,25
26457457,"Schönes, helles Zimmer mitten in Neukölln",Private room,0.2857142857142857,7
26524829,"Lovely, modern & central accomodation near Spree",Private room,0.6363636363636364,11
26584781,Small Groups welcome. By Zoo/U2 Ernst-Reuter Platz,Private room,0.40625,96
26597045,"1 Room Apartment, Bathroom, Kitchen - Central",Entire home/apt,0.6538461538461539,52
26606882,3-Zimmer Design-Penthouse auf der Insel Eiswerder,Hotel room,0.75,4
26606887,2-Zimmer Design-Penthouse auf der Insel Eiswerder,Hotel room,0.0,1
26616955,Cosy studio with balcony in heart of Kreuzberg,Entire home/apt,0.5877862595419847,131
26706206,Cozy Room in a 150qm Apartment in Prenzlauer Berg,Private room,0.8181818181818182,22
26768369,Beautiful place in the heart of Kreuzberg,Entire home/apt,0.734375,64
26836095,Big room close to Tempelhofer Field,Private room,0.6,5
26837764,Simple room for 2 in a typical old Berlin flat,Private room,0.375,16
26950491,HaLong Bucht  - Privatroom in einer Ferienwohnung,Private room,0.3712871287128713,202
26951005,room in rooftop apartment - Neukölln,Private room,0.0,2
26975349,Ha Noi - Privat Room in Ferienwohnung,Private room,0.3765432098765432,162
26993702,"A great place to rest, work, and enjoy.",Private room,0.7727272727272727,22
27018635,F16 elPilar FRIEDRICHS,Entire home/apt,0.5,22
27086714,"Spacious room at Sudstern, Kreuzberg",Private room,0.5,4
27156825,Big double Apartment in the heart of Neukölln,Entire home/apt,0.75,4
27212816,Home with sky view // Roof top apartment,Entire home/apt,0.75,4
27274360,Bright and spacious flat in Moabit,Entire home/apt,0.6,10
27286727,"Central, Quite, Small & Nice",Entire home/apt,0.36363636363636365,11
27358399,Sunny room in the heart of P'berg,Private room,0.5,2
27362847,Gemütliche Zeit in Berlin!,Private room,0.8333333333333334,6
27386835,Berlin City Center Spacious double room,Private room,0.0,5
27446213,Comfortable Apartment with great connectivity,Entire home/apt,0.5,2
27627221,Spacious modern rooftop loft in vibrant MITTE!!!,Entire home/apt,0.4942528735632184,87
27627773,Airy & Big Room in Heart of Charlottenburg,Private room,0.0,1
27648392,Schöne Wohnung mit Balkon / Lovely Apartment,Entire home/apt,0.0,2
27655569,Sunny room in the heart of Neukölln.,Private room,0.4,5
27657259,Atze -  Modernes Apartment Berlin Mitte - Wedding,Entire home/apt,0.2,5
27671413,Cozy room with spacious balcony,Private room,0.0,1
27695917,Studio Apartment Schöneberg,Entire home/apt,0.3333333333333333,3
27722993,Cozy apartment in Berlin Mitte,Entire home/apt,0.6666666666666666,6
27817073,Lichtdurchflutetes Loft in Kreuzberg,Private room,1.0,1
27867153,[1] Ku'damm unique holiday&business apartment,Entire home/apt,0.27102803738317754,107
27869754,[7VIP] Ku'damm unique holiday&business apartment,Entire home/apt,0.25925925925925924,81
27872203,Well-Situated Apartment in Prenzlauer Berg,Entire home/apt,0.6666666666666666,3
27892321,WG Zimmer im Herzen von Schöneberg,Private room,1.0,2
27970474,Bright comfy room in a flat in central Berlin,Private room,0.5,4
27971467,Large Rooftop Room with Balcony,Private room,0.53125,32
27983201,Big cosy room in the heart of Neukölln,Private room,0.0,5
28002624,Cosy room in an nice apartment in Berlin!,Private room,0.6,5
28024611,"A lot of space and light, easy to get around",Private room,0.7941176470588235,34
28065756,Spacious & cozy 63m² flat close to city center,Entire home/apt,0.6551724137931034,29
28072423,Private Room in centrally located bright apt,Private room,1.0,1
28079196,Big (25 m) & bright room in Schöneberg-males only,Private room,0.6666666666666666,12
28087115,Room in awesome 4 ppl shared flat,Private room,0.5,2
28093270,surprisingly different ~ Ku'damm Charlottenburg,Hotel room,0.625,24
28124627,"Bright room in Neukölln, Körnerkiez",Private room,1.0,2
28125167,Beautiful Two Floor Apartment,Private room,1.0,1
28308576,Maisonette best location 2 balconies Berlin-Mitte,Entire home/apt,0.3333333333333333,21
28319735,Calm & cosy Apartment in Neukölln,Entire home/apt,0.5,12
28339042,Gemütliches Altbauzimmer mit antiken Möbel,Private room,0.75,4
28349682,15 Square Meters Private Room at Paul-Lincke-Ufer,Private room,1.0,11
28355595,"Noisy and Boring, 9th floor apartment",Entire home/apt,0.62,100
28380389,Zimmer in WG,Private room,0.5,2
28402280,Berlin Apartament,Private room,0.6,10
28453366,amazing and elegant flat in the center!,Entire home/apt,0.5454545454545454,22
28488398,Cosy apartment next to Maybachufer canal,Entire home/apt,1.0,3
28504728,Schöne Berliner Altbauwohnung in der Mitte Berlins,Private room,0.2727272727272727,11
28509911,CALMA L (CALMA Berlin Mitte),Hotel room,0.0,11
28532851,Quiet & Small (LINDEMANN'S),Hotel room,0.4090909090909091,242
28536218,Gemütliches mit Balkon (Anna 1908),Hotel room,0.4166666666666667,12
28537159,Mini (Anna 1908),Hotel room,0.4,5
28573576,Bright apt well-located in central Neukölln,Entire home/apt,0.3333333333333333,3
28603917,"Great apartment 2 bedrooms, 2 bathrooms with AC",Entire home/apt,0.6578947368421053,76
28665499,2 bedroom apartment facing the park,Entire home/apt,0.6666666666666666,3
28687007,Kuschelige Einzimmerwohnung mit Sauna,Entire home/apt,0.22727272727272727,44
28715244,Room with a view - buddhist centre/westend,Private room,0.25,4
28732470,Neukölln apartement with cat,Entire home/apt,0.5714285714285714,14
28751838,Rewari Hotel Berlin - our rooms for 3 guests,Private room,0.22580645161290322,31
28848356,"Valentinstag in Berlin, 100 qm hot spot Neukölln",Entire home/apt,0.16666666666666666,6
29001973,Cosy flat in Kreuzberg!,Entire home/apt,0.6730769230769231,52
29002551,"Urban Life Studio, 45 qm",Entire home/apt,0.8,5
29005172,Cozy and central 1-room apartment (48),Entire home/apt,0.42028985507246375,69
29017267,Stylisch  City West living near City Cube,Entire home/apt,0.32075471698113206,53
29024118,Flat in Prenzlauer Berg (near Alexanderplatz),Private room,0.0,1
29085472,Zwingli  (1109),Entire home/apt,0.1111111111111111,9
29095755,Cosy modern room to subrent,Shared room,0.25,24
29112137,erholsames Apartment direkt am Schloss & Spree,Entire home/apt,0.7142857142857143,7
29120842,Gemütliche Wohnung in Berlin Tempelhof,Entire home/apt,0.0,10
29124630,1 Zimmer im Einfamilienhaus Wg,Private room,0.5,4
29138641,Top location. Charming 2-room apartment (7),Entire home/apt,0.4666666666666667,75
29269150,Große familienfreundliche Wohnung mit Dachterrasse,Entire home/apt,0.6666666666666666,3
29297242,"Ruhige, helle und liebevoll eingerichtete Wohnung",Entire home/apt,0.5,2
29299465,"Town-Villa, whole floor 80 sqm, near city , WLAN",Entire home/apt,0.20930232558139536,43
29330928,Zimmer in angenehmer Atmosphäre,Private room,0.41836734693877553,98
29347473,A Minimalist Monochrome Apartment in Berlin,Entire home/apt,1.0,3
29361102,Cozy room - 10 minutes from Friedrichshain,Private room,0.7777777777777778,9
29363462,Room with a view between Mitte and Weddding,Private room,0.5178571428571429,56
29514877,big cosy room in Berlin Wilmersdorf,Private room,0.55,20
29516969,the cosy nest,Private room,0.0,2
29541659,Schöne Wohnung im schönen Berlin - Friedrichshain,Private room,0.5714285714285714,7
29605752,Bedroom in Large Stylish Schoeneberg Apartment,Private room,0.5806451612903226,31
29616716,Cosy Appartment,Entire home/apt,0.28125,96
29703842,"Stylish apartment, quiet street, hip district",Entire home/apt,1.0,1
29703846,Apartment perfect for couples,Entire home/apt,1.0,2
29730239,Schöne Wohnung in der besten Nachbarschaft,Entire home/apt,0.5,8
29753257,Gemütliches Zimmer in Friedrichshain,Private room,0.25,4
29773392,Stay in Berlin Right Next to Charlottenburg Castle,Private room,1.0,1
29796114,Beautiful Golden Age City Apartment,Entire home/apt,0.5,4
29800320,Sonnige Wohnung in schönem Altbau im Zentrum,Entire home/apt,0.6363636363636364,11
29917180,Fantastic location spacious Single room,Private room,0.0,3
30000084,My little house,Private room,0.2826086956521739,46
30010293,BIG 3ROOMS City Center Apt. MITTE Alexanderplatz,Entire home/apt,0.6428571428571429,42
30058984,"90sqm 2BR in Mitte, Netflix, Full Kitchen, Professional Cleaning, 5min Main Station, 200Mbit WIFI",Entire home/apt,0.6746987951807228,83
30114646,"Preiswerte, verkehrsgünstige Zimmer in Berlin 2",Private room,0.2909090909090909,55
30140868,"Designer Apartment Berlin Mitte, ruhig gelegen",Entire home/apt,0.75,12
30166470,Apartment near Kudamm Steinplatz,Entire home/apt,0.5,6
30230330,"STUDIO ""Etude in Grautönen""",Entire home/apt,0.3562231759656652,233
30231252,Cozy and spacious Studio in the Heart of Berlin,Entire home/apt,0.6086956521739131,23
30281099,Big private room in central Berlin!,Private room,0.7692307692307693,26
30290936,Apartment im Herzen von Prenzlauer Berg,Entire home/apt,1.0,2
30307030,LIVE IN BERLIN'S URBAN CENTRE!,Entire home/apt,0.0,1
30307728,Big Room In A Big Apartment Near Warschauer Str.,Private room,0.8108108108108109,37
30416441,"Top floor, central, bright and cosy flat",Entire home/apt,1.0,2
30466274,"Cozy, quiet flat in Berlin near public transport",Entire home/apt,0.34375,32
30504725,Cozy apartment in Berlin,Entire home/apt,0.3125,64
30526896,Prenzlauer Berg apt w/ sunny GARDEN. StayBearlin,Entire home/apt,0.25,8
30544777,Weihnachten & Silvester in Moabit,Private room,0.0,1
30546608,Modern living for explorers in Berlin city center,Private room,0.46153846153846156,13
30553886,Spacious room in the heart of Berlin,Private room,0.5,26
30577044,cozy bedroom in spacious Altbau apartment,Private room,0.0,2
30584821,Authentic Kreuzberg Altbau Room,Private room,0.0,2
30693035,"Cosy City-Apartment in Neukölln ""The Urban Hyena""",Entire home/apt,0.625,32
30708075,Lovely and spacious apartment in Friedrichshain,Entire home/apt,1.0,1
30711405,Berlin,Entire home/apt,0.3516483516483517,91
30758264,Live next to Tempelhofer Feld in Kreuzberg!,Private room,0.0,5
30813217,Kollwitzplatz hautnah,Entire home/apt,0.4444444444444444,36
30851223,2 Zimmer in Lichtenberg,Entire home/apt,0.48,25
30875394,Lovely 45m2 apartment with balcon at canal,Entire home/apt,0.6666666666666666,15
30900400,Miris Loft,Entire home/apt,0.375,8
30919726,Serviced Apartment - Studio in City-West,Hotel room,0.7058823529411765,17
30984210,Big and cozy room in Neukölln,Private room,0.6666666666666666,12
31030169,Deluxe Apartment im Thuringer Hof,Entire home/apt,0.75,4
31080291,Typical Berlin: quiet room with balcony,Private room,0.3,10
31092213,CITY ROOM WITH A PRIVAT EXTERNAL BATHROOM,Private room,0.28901734104046245,173
31118901,Gemütliches Zimmer mit Doppelbett in bester Lage,Private room,1.0,1
31141186,Wundervolle Penthouse-Dachgeschosswohnung,Entire home/apt,0.2,35
31182753,Beautiful room w. balcony in trendy Friedrichshain,Entire home/apt,0.6666666666666666,42
31278156,❤️ Central Spacious Double Room ❤️,Private room,0.7272727272727273,11
31297828,3 Apartments | 21 People | 1 floor | Kreuzberg,Entire home/apt,0.6111111111111112,18
31344778,Spacious apartment in the heart of Friedrichshain,Entire home/apt,0.6666666666666666,9
31383938,Wohnzimmergartenfenster,Private room,0.6666666666666666,3
31411458,Beautiful room close to Mauerpark,Private room,0.34545454545454546,55
31498743,Extra Big confortable room with balcony,Private room,0.4444444444444444,9
31506278,1 Zimmerwohnung am Kanal mit Fersehturmblick,Entire home/apt,0.5172413793103449,29
31525837,Bright and spacious room with a private balcony,Private room,0.3333333333333333,3
31528170,Nice apartment in Prenzlauer Berg/Friedrichshain,Entire home/apt,0.0,2
31560900,Creative studio in Friedrichshain-Boxhagener Platz,Entire home/apt,0.5882352941176471,17
31567129,Large Room in Stylish Prenzlauer Berg Apartment,Private room,0.8,15
31584916,Beautiful Room in Neukölln-Kreuzberg,Private room,0.7777777777777778,27
31621074,Gemütliche Wohnung mit 2 Katzen im Süden Berlins,Entire home/apt,0.0,5
31694280,Base with a view,Entire home/apt,1.0,1
31816895,Urlaub in Berlin - ruhig aber zentral,Entire home/apt,0.8,5
31826266,Cosy 3 room apartment with 2 lovley cats,Entire home/apt,1.0,1
31950398,LebenPrenzlauer Berg & 2bikes4free,Entire home/apt,0.52,25
31953510,Room in central and beautiful Berlin apartment,Private room,0.5714285714285714,7
31974268,Artsy room at Friedrichshain !,Private room,0.7777777777777778,9
31983347,Near Kotti / Multicultural / Perfect Connections,Entire home/apt,0.3684210526315789,19
31984520,Modern Luxury Penthouse,Entire home/apt,0.4,5
32039128,Schöne Zimmer mit eigene Bad,Private room,0.4117647058823529,17
32077420,Gemütliches Zimmer in Altbauwohnung,Private room,0.4,10
32078624,BeHome@364.Berlin Backyard of ViktoriaPark DormA,Shared room,0.3333333333333333,36
32081455,Luxury Loft In The Heart Of Kreuzberg,Entire home/apt,0.671875,64
32117232,Cosy Apartment in Berlin near Airport,Entire home/apt,0.05,20
32154020,Super charmevoll und gemütlich,Entire home/apt,0.0,3
32156244,"Großes, helles Zimmer in ruhiger Lage",Private room,0.5625,16
32176768,Longer stays in Neukölln,Entire home/apt,0.0,1
32229760,Luxury penthouse in Mitte next to Gendarmenmarkt,Entire home/apt,0.5,4
32267555,Berlin home on the river,Entire home/apt,0.7,10
32379493,1 room flat Neukölln,Entire home/apt,0.21052631578947367,19
32386594,DESIGNER & SKATER ROOM NEXT TO GLEISDREIECK PARK,Private room,0.5555555555555556,9
32412697,Boom Boom Boom! I want u in my room !,Private room,1.0,3
32417594,Lightly Flat in Stalin Building @ Frankfurter Tor,Entire home/apt,0.9,10
32453158,"Appartement ""Calla""",Entire home/apt,0.13043478260869565,23
32453210,"Appartement ""Freesie""",Entire home/apt,0.6,10
32490047,Homestay Berlin,Private room,0.42857142857142855,7
32537101,"Apartment ""Jasmin""",Entire home/apt,0.21428571428571427,14
32636466,tiny room with sleeping couch - single night stay,Private room,0.5269461077844312,167
32685946,großzügig geschnittene 2- Raumwohnung in Weißensee,Entire home/apt,0.3508771929824561,57
32707770,Schönes großes Zimmer im Szenekiez Neukölln,Private room,1.0,1
32719059,Berlin-Mitte:beautiful apartment w. sunny balcony,Entire home/apt,0.5714285714285714,7
32779672,gemütliches Zimmer im Herzen von Berlin,Private room,0.5,4
32784197,Cosy flat in the middle of Schillerkiez,Entire home/apt,0.5263157894736842,38
32807488,SUNNY + GREEN NEUKÖLLN APARTMENT WAITING FOR YOU,Entire home/apt,0.3333333333333333,6
32827080,Your Home in the Middle of Berlin,Entire home/apt,1.0,4
32831998,Nice room in the best part of Neukölln,Private room,0.6666666666666666,9
32890368,Apartment  im Zentrum/ Apartment Central Berlin,Entire home/apt,0.5,36
32936187,Cozy 40 sqm apartment in Berlin Charlottenburg,Entire home/apt,0.5,4
32975221,Studio direkt am berühmten Kurfürstendamm,Entire home/apt,0.0,3
32977370,Berlin im Wald - 60er Jahre Bauhaus in Seenähe,Private room,0.1,10
32985001,Nice room in bright flat,Private room,0.5,2
33002941,2 Raumwohnung mit großen Balkon auf der Halbinsel,Entire home/apt,-0.25,4
33004824,Beautiful apartment in Friedrichshain / Ostkreuz,Entire home/apt,0.6666666666666666,3
33017083,Rustic Berlin | in our apartment | 2x2m bed,Private room,0.6,5
33039522,Beautiful 2 room apartment in Kreuzkölln,Entire home/apt,0.5740740740740741,54
33085434,Fischerhaus Berlin - Schmöckwitz am See,Entire home/apt,0.0,3
33131800,"Schönes Apartment an der Spree, 2 sonnige Zimmer",Entire home/apt,0.25,4
33132663,"Meine Wohnung, mein Kiez - kinderfreundlich!",Private room,0.16666666666666666,6
33158020,Low-Cost-Guestroom Berlin,Private room,0.1875,16
33180921,3 Rooms in a nice house near city centre,Private room,-1.0,1
33182233,Plants-art-cat! Beautiful Altbau room in Neukölln,Private room,0.8484848484848485,33
33198144,"BER-Nah am neuen Flughafen Berlins,",Private room,0.375,40
33234428,Stylish Flat in the Heart of Friedrichshain-Berlin,Entire home/apt,0.488,125
33383725,Tolle 94 QM Altbau Whg direkt am Park,Entire home/apt,1.0,6
33452353,Exklusives Penthouse mit großer Relax-Dachterrasse,Entire home/apt,0.7,10
33506247,Green Homeoffice with terrace near Alexanderplatz,Private room,0.8,5
33511020,Cozy room in the heart of Friedrichshain,Private room,0.5714285714285714,7
33550908,Altbau Maisonette mit zwei Schlafzimmern in Mitte,Entire home/apt,0.5416666666666666,24
33550950,Loft-alike penthouse apartment in the hippest area,Entire home/apt,0.625,24
33669933,Gemütliches und günstiges  WG-Zimmer,Private room,0.6923076923076923,13
33675622,Zentrumsnah und doch ruhig,Entire home/apt,0.5384615384615384,13
33728578,"Quite, cosy apartment with a cat",Entire home/apt,0.625,8
33797014,Family friendly apartment in the heart of Berlin,Entire home/apt,0.4024390243902439,82
33839226,Gartenparadies in Charlottenburg,Entire home/apt,0.39285714285714285,28
33847538,"Near to the City, near to the Lakes",Entire home/apt,0.10344827586206896,29
33878389,Beautiful new apartment fully furnished.,Entire home/apt,0.6666666666666666,3
33959289,Gemütliche Vintage Wohnung,Private room,0.4,5
34031032,Spacious room in a quiet Kreuzberg neighborhood,Private room,0.25,4
34091731,Large Sunny Room in Neukölln,Private room,0.8,15
34102933,Wohnung mit Berliner Flair !! Klein aber Fein :),Entire home/apt,0.4444444444444444,9
34139813,.,Private room,0.42857142857142855,14
34165168,Fancy flat in a central location w 4K home cinema,Entire home/apt,0.6666666666666666,18
34181329,Chic boutique hotel room in the heart of Berlin,Hotel room,0.3,10
34241005,Blick übers Tempelhofer Feld,Entire home/apt,0.0,1
34294699,"Nena Apartments Metropolpark ""Apartment Loft""",Entire home/apt,0.5308641975308642,81
34299317,HOME AWAY FROM HOME IN THIS COZY BERLIN APARTMENT,Entire home/apt,0.75,4
34331966,gemütliches Zimmer nahe BER /  nice Room near BER,Private room,0.23809523809523808,63
34405060,Sicheres und sauberes Apartment am Kurfürstendamm,Entire home/apt,0.09090909090909091,44
34407292,1-Zimmer Appartement am Britzer Garten,Entire home/apt,0.4,5
34434512,1-Zimmer-Wohnung am Hasenheide Park mit 2 Katzen!,Entire home/apt,1.0,1
34460887,"Prenzl Berg planty space, ideal for couple",Entire home/apt,0.8,10
34495536,Sonniges Zimmer in ruhiger Ecke von Friedrichshain,Private room,1.0,4
34501445,Gemütliches  Zuhause in Lichtenberg :),Entire home/apt,0.2676056338028169,71
34501522,White room in Kreuzmitte,Private room,0.4,5
34560198,Großes Privatzimmer im Grünen von Berlin,Private room,0.23333333333333334,30
34595902,Gemütliches Privatzimmer am See,Private room,0.2571428571428571,35
34597080,"Large room, king size bed in a peaceful apartment",Private room,0.5,2
34648991,beautiful & bright haven in Berlin,Private room,0.375,8
34796433,Stylish apartment in Berlin-Schöneberg (80m2),Entire home/apt,0.6,5
34797618,Spaceous room in vibrant Kreuzberg,Private room,0.5,4
34832697,Nice two room apartment in Neukölln with a balcony,Entire home/apt,0.5,4
34850169,"Light, Quiet & Spacious in Kreuzkölln",Entire home/apt,0.6666666666666666,3
34863043,"Ruhige, moderne zentrale Dachgeschosswohnung",Entire home/apt,0.3828125,128
34899478,Nice apartment in lively Friedrichshain,Entire home/apt,0.4666666666666667,15
34926328,79m2 Top Paradise in the middle of Prenzlauer Berg,Entire home/apt,0.0,1
34951930,Sunny family apartment in the heart of the city,Entire home/apt,0.8,5
34953860,Zimmer mit Tv/Bad,Private room,0.375,56
34973788,Schöne Altbauwohnung in Neukölln mit Balkon,Entire home/apt,1.0,3
34987933,loveliest apartment in Berlin - 4,Entire home/apt,0.30434782608695654,23
35020314,Double bedroom available near Mitte,Private room,0.75,4
35021974,Large arty apartment in East Center,Entire home/apt,0.3333333333333333,3
35052565,Tempelhof - the right spoT,Entire home/apt,0.9,10
35065145,Two rooms with two bathrooms in nice/central area,Entire home/apt,0.4166666666666667,12
35109903,Spacious designerloft in Berlin Kreuzberg,Entire home/apt,0.5,2
35115898,"NEW! CENTRE APT for 4, Potsdamer Platz! |K671",Entire home/apt,0.4,25
35136097,Schöne Altbauwohnung nahe Schillerkiez & THF Feld!,Entire home/apt,0.38235294117647056,34
35155346,Cozy Bedroom close to Alexanderplatz,Private room,0.3333333333333333,3
831334,Stylish bohemian city-apartement,Entire home/apt,0.5384615384615384,13
837143,62 qm/2 rooms in marzahn/furnished,Entire home/apt,1.0,1
869793,stylish apartment in Kreuzberg 36,Entire home/apt,0.5668604651162791,344
872718,Big Room,Private room,0.3333333333333333,6
878074,Cozy  Design Cinema Flat In Winskiez,Entire home/apt,0.7767857142857143,112
899264,Your Berlin stork's nest,Private room,0.3333333333333333,3
1946057,Last Minute Price for Easter!,Entire home/apt,0.1875,32
1954001,Cozy room in the heart of Neukölln,Private room,0.6629213483146067,89
1968638,Great Flat in Berlin city center,Entire home/apt,0.375,8
1977882,"Luxury Penthouse, 2 BDR, 2 Baths, AC",Entire home/apt,0.6944444444444444,72
2002741,Sunny rooftop appartment,Entire home/apt,0.5384615384615384,26
2010944,Room in penthouse in Mitte,Private room,0.7333333333333333,60
2016182,Cosy 2-room apartment in Neukölln,Entire home/apt,0.6,10
2179273,Sunny Room at the Canal in Neukölln,Private room,0.5,2
2191449,Holiday apartment in Berlin Tiergarten,Entire home/apt,0.32413793103448274,145
2237985,Eine kleine ruhige Wohnung (Studio),Entire home/apt,0.5,2
2246128,Charming Apartment,Entire home/apt,0.3188405797101449,69
2291619,Cute Stylish & Smart,Entire home/apt,0.5333333333333333,15
2296098,Typical Berlin Apartment in X-Berg,Entire home/apt,1.0,1
2735808,Schöne 1-Zimmer Wohnung,Entire home/apt,0.0,1
2777694,Central.Individual.Comfortable,Private room,0.5555555555555556,27
2833279,Room close to FU University,Private room,0.3103448275862069,87
2850204,Beautiful studio 5 min. walk to hip Bergmannstr.,Entire home/apt,0.4845360824742268,97
2860420,250 qm penthouse with roof terrace for photoshoot,Entire home/apt,0.7368421052631579,19
2873538,Zimmer in Berliner WG,Private room,0.6521739130434783,23
2949266,Cozy double room for 1-2 person in Kreuzberg,Private room,0.5490196078431373,51
3029018,Nice Appartement in Old Building,Entire home/apt,0.4,75
3104160,Cooles Zimmer mitten in Mitte,Private room,0.0,1
3137372,"Quiet, yet centrally located studio >3months",Entire home/apt,0.2857142857142857,42
3418671,Wohnung/Zimmer in Prenzlauer Berg,Private room,0.2857142857142857,21
3438403,Sunny Room in the heart of Berlin.,Private room,0.625,200
3448024,Charming Maisonette Family Berlin-Kreuzberg,Entire home/apt,0.4,5
3474544,comfortable old building room,Private room,0.32,25
3495263,(B1) Central and quiet location in Berlin-Mitte with high-speed wifi,Entire home/apt,0.2727272727272727,22
3509628,"Zentral und grün  1,5 Zimmer",Entire home/apt,0.4918032786885246,61
3521467,Zentral und grün 2 Zimmer,Entire home/apt,0.275,40
3627970,Neukölln / Kreuzberg / Kreuzkölln,Entire home/apt,0.0,1
3724102,Privat Room in the heart of Berlin,Private room,0.625,40
3727033,"30 bei Nass, Gästewohnung 02.",Entire home/apt,0.4186046511627907,43
